DOC_TYPE_CD,DOC_TYPE_VERSION_TXT,QUES_CODE_SYSTEM_CD,QUES_CODE_SYSTEM_DESC_TXT,DATA_TYPE,QUESTION_IDENTIFIER,QUES_DISPLAY_NAME,SECTION_NM,SENDING_SYSTEM_CD
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR170","Was laboratory testing done for varicella?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR171","Direct fluorescent antibody (DFA)?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR172","Date of DFA","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR173","DFA Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR174","PCR specimen?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR175","Date of PCR specimen","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR176","Source of PCR specimen","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR177","Specify other PCR source","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR178","PCR Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR179","Specify other PCR result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR180","Culture performed?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR181","Date of Culture Specimen","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR182","Culture Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR183","Was other laboratory testing done?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR184","Specify Other Test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR185","Date of Other test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR186","Other Lab Test Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR187","Other Test Result Value","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR188","Serology performed?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR189","IgM performed?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR190","Type of IgM Test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR191","Specify Other IgM Test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR192","Date IgM Specimen Taken","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR193","IgM Test Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR194","IgM Test Result Value","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR195","IgG performed?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR196","Type of IgG Test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR197","If ""Whole Cell ELISA,"" specify manufacturer","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR198","If ""gp ELISA"" specify manufacturer","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR199","Specify Other IgG Test","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR200","Date of IgG - Acute","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR201","IgG - Acute Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR202","IgG - Acute Test Result Value","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR203","Date of IgG - Convalescent","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR204","IgG - Convalescent Result","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR205","IgG - Convalescent Test Result Value","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR206","Were the specimens sent to the CDC for genotyping (molecular typing)?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR207","Date sent for genotyping","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR208","Was specimen sent for strain (wild- or vaccine-type) identification?","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR209","Strain Type","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR210","Name of the Medication if 'Other'","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR211","Temperature Units","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR212","Age at Diagnosis Units","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR215","Where was the patient born:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR216","Vaccination Date:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR217","Vaccine Type:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR218","Manufacturer:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR219","Lot Number:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR220","Vaccination Date:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR221","Vaccine Type:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR222","Manufacturer:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR223","Lot Number:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR224","Vaccination Date:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR225","Vaccine Type:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR226","Manufacturer:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR227","Lot Number:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR228","Vaccination Date:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR229","Vaccine Type:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR230","Manufacturer:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR231","Lot Number:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","DATE","VAR232","Vaccination Date:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR233","Vaccine Type:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","CODED","VAR234","Manufacturer:","NULL","NBS"
"PHDC","1.3","2.16.840.1.114222.4.5.232","PHIN Questions","TEXT","VAR235","Lot Number:","NULL","NBS"
